CustomerID,CustomerName,Gender,Age,Segment,City,State,Country,JoinDate,Email,Phone
237,Vanya Chakrabarti,Female,68,Retail,Lucknow,Uttar Pradesh,India,2025-10-31,vanya237@gmail.com,7517016608
238,Harshil Shan,Male,64,Retail,Jaipur,Rajasthan,India,2021-06-11,harshil238@gmail.com,0375899757
239,Panini Pant,Female,46,Retail,Bengaluru,Karnataka,India,2025-08-09,panini239@gmail.com,8851027261
240,Dipta Ramaswamy,Female,53,Corporate,Lucknow,Uttar Pradesh,India,2020-05-18,dipta240@gmail.com,3516091779
241,Zilmil Bava,Female,38,Corporate,Indore,Madhya Pradesh,India,2023-04-02,zilmil241@gmail.com,9782922169
242,Shaurya Kothari,Male,42,Retail,Chandigarh,Chandigarh,India,2020-11-15,shaurya242@gmail.com,5472269848
243,Jagrati Mannan,Female,38,Corporate,Mumbai,Maharashtra,India,2024-05-21,jagrati243@gmail.com,2288515879
244,Udyati Arya,Female,60,Corporate,Ghaziabad,Uttar Pradesh,India,2022-12-29,udyati244@gmail.com,0620034244
245,Amol Parmer,Male,20,Retail,Kolkata,West Bengal,India,2025-06-21,amol245@gmail.com,1983863840
246,Avni Arya,Female,46,Retail,Nagpur,Maharashtra,India,2024-11-14,avni246@gmail.com,3973598933
247,Idika Ghose,Female,64,Retail,Delhi,Delhi,India,2024-10-18,idika247@gmail.com,6064842294
248,Anmol Dube,Male,48,Corporate,Pune,Maharashtra,India,2026-06-12,anmol248@gmail.com,9094798515
249,Yashawini Dutta,Female,57,Wholesale,Lucknow,Uttar Pradesh,India,2022-01-31,yashawini249@gmail.com,1533555439
250,Dakshesh Pal,Male,61,Corporate,Lucknow,Uttar Pradesh,India,2022-05-03,dakshesh250@gmail.com,9930561648
251,Yasti Trivedi,Female,58,Corporate,Lucknow,Uttar Pradesh,India,2022-05-03,yasti251@gmail.com,0435811288
252,Unnati Chawla,Female,20,Wholesale,Bhopal,Madhya Pradesh,India,2020-04-17,unnati252@gmail.com,1207501102
253,Kai Reddy,Male,32,Corporate,Jaipur,Rajasthan,India,2021-11-05,kai253@gmail.com,6650618091
254,Yashasvi Cherian,Female,66,Wholesale,Nagpur,Maharashtra,India,2021-01-04,yashasvi254@gmail.com,9147660728
255,Ekbal Misra,Male,28,Wholesale,Indore,Madhya Pradesh,India,2024-04-22,ekbal255@gmail.com,0882100996
256,Henry Padmanabhan,Male,38,Corporate,Mumbai,Maharashtra,India,2020-05-06,henry256@gmail.com,8222394312
257,Bina Mannan,Female,41,Retail,Noida,Uttar Pradesh,India,2024-04-04,bina257@gmail.com,4139755231
258,Nathan Sunder,Male,44,Wholesale,Patna,Bihar,India,2022-05-19,nathan258@gmail.com,9492995562
259,Tejas Malhotra,Male,29,Retail,Hyderabad,Telangana,India,2025-09-10,tejas259@gmail.com,2577754781
260,Ekiya Yohannan,Female,61,Retail,Kochi,Kerala,India,2020-03-20,ekiya260@gmail.com,1108099693
261,Falan Pau,Male,47,Wholesale,Ahmedabad,Gujarat,India,2021-11-19,falan261@gmail.com,9427881658
262,Yasti Dey,Female,60,Retail,Surat,Gujarat,India,2022-05-05,yasti262@gmail.com,2992750373
263,Anvi Jhaveri,Female,61,Retail,Jaipur,Rajasthan,India,2022-12-14,anvi263@gmail.com,6770051844
264,Raghav Radhakrishnan,Male,40,Online,Indore,Madhya Pradesh,India,2021-08-26,raghav264@gmail.com,8463865577
265,Urvi Gandhi,Female,62,Retail,Kanpur,Uttar Pradesh,India,2020-07-02,urvi265@gmail.com,8432225913
266,Wakeeta Srinivas,Female,42,Corporate,Chennai,Tamil Nadu,India,2020-05-03,wakeeta266@gmail.com,6030299228
267,Fiyaz Kuruvilla,Male,42,Wholesale,Ahmedabad,Gujarat,India,2026-05-23,fiyaz267@gmail.com,8699041379
268,Tripti Dhar,Female,19,Online,Jaipur,Rajasthan,India,2025-04-21,tripti268@gmail.com,9842579913
269,Adweta Jain,Female,18,Wholesale,Surat,Gujarat,India,2022-12-29,adweta269@gmail.com,2912799088
270,Aadi Sankar,Male,65,Retail,Kochi,Kerala,India,2022-12-26,aadi270@gmail.com,5086376599
271,Waida Kaul,Female,56,Corporate,Ahmedabad,Gujarat,India,2026-04-15,waida271@gmail.com,4986430098
272,Harshil Mutti,Male,57,Retail,Chennai,Tamil Nadu,India,2022-01-09,harshil272@gmail.com,1269448695
273,Samuel Subramanian,Male,58,Wholesale,Nagpur,Maharashtra,India,2020-01-25,samuel273@gmail.com,8874495621
274,Jalsa Trivedi,Female,20,Wholesale,Indore,Madhya Pradesh,India,2021-12-14,jalsa274@gmail.com,8902601279
275,Indrajit Prabhakar,Male,36,Retail,Pune,Maharashtra,India,2019-03-24,indrajit275@gmail.com,6698490277
276,Indali Bandi,Female,30,Retail,Hyderabad,Telangana,India,2025-03-19,indali276@gmail.com,9205302146
277,Yochana Aurora,Female,50,Online,Patna,Bihar,India,2024-10-24,yochana277@gmail.com,1848955439
278,Kalpit Gill,Male,70,Online,Surat,Gujarat,India,2022-01-03,kalpit278@gmail.com,8184518489
279,Keya Nori,Female,69,Retail,Lucknow,Uttar Pradesh,India,2025-02-21,keya279@gmail.com,7907141633
280,Karan Kothari,Male,66,Online,Bengaluru,Karnataka,India,2020-12-27,karan280@gmail.com,6518275539
281,Irya Keer,Female,41,Retail,Bhopal,Madhya Pradesh,India,2024-10-19,irya281@gmail.com,4333395211
282,Anvi Subramaniam,Female,34,Retail,Delhi,Delhi,India,2021-09-14,anvi282@gmail.com,7947284639
283,Waida Zachariah,Female,61,Corporate,Noida,Uttar Pradesh,India,2018-10-28,waida283@gmail.com,6271875003
284,Radhika Lad,Female,42,Corporate,Chandigarh,Chandigarh,India,2020-02-20,radhika284@gmail.com,3479552763
285,Meera Seshadri,Female,61,Retail,Nagpur,Maharashtra,India,2020-01-28,meera285@gmail.com,9314386632
286,Shivansh Tata,Male,53,Retail,Kochi,Kerala,India,2019-09-09,shivansh286@gmail.com,7448906120
287,Umang Natt,Male,58,Corporate,Pune,Maharashtra,India,2020-10-03,umang287@gmail.com,5884506159
288,Meghana Pant,Female,25,Retail,Kanpur,Uttar Pradesh,India,2021-04-24,meghana288@gmail.com,7169472256
289,Balveer Edwin,Male,49,Retail,Jaipur,Rajasthan,India,2021-06-20,balveer289@gmail.com,5544964759
290,George Bajaj,Male,26,Retail,Bhopal,Madhya Pradesh,India,2019-08-11,george290@gmail.com,4132611178
291,Damini Lala,Female,44,Wholesale,Bhopal,Madhya Pradesh,India,2023-10-21,damini291@gmail.com,1643347228
292,Nicholas Soni,Male,59,Retail,Kanpur,Uttar Pradesh,India,2022-07-09,nicholas292@gmail.com,8728299796
293,Warda Zacharia,Female,44,Online,Kochi,Kerala,India,2020-06-23,warda293@gmail.com,7456424008
294,Aarna Swamy,Female,62,Retail,Mumbai,Maharashtra,India,2024-12-21,aarna294@gmail.com,4064930853
295,Kritika Gade,Female,33,Corporate,Indore,Madhya Pradesh,India,2024-08-17,kritika295@gmail.com,6341638944
296,Bakhshi Gopal,Male,52,Online,Noida,Uttar Pradesh,India,2019-09-16,bakhshi296@gmail.com,1797497350
297,Idika Chaudry,Female,43,Retail,Mumbai,Maharashtra,India,2020-12-11,idika297@gmail.com,2703120735
298,Vincent Balay,Male,23,Wholesale,Indore,Madhya Pradesh,India,2021-05-10,vincent298@gmail.com,2046187234
299,Reyansh Savant,Male,68,Retail,Mumbai,Maharashtra,India,2020-08-24,reyansh299@gmail.com,3718376452
300,Jonathan Srivastava,Male,31,Retail,Chandigarh,Chandigarh,India,2023-12-23,jonathan300@gmail.com,3503136502
301,Jairaj Andra,Male,31,Corporate,Chandigarh,Chandigarh,India,2018-11-26,jairaj301@gmail.com,9251327195
302,Chatresh Dass,Male,67,Retail,Lucknow,Uttar Pradesh,India,2022-09-11,chatresh302@gmail.com,5857306524
303,Yash Gupta,Male,27,Online,Surat,Gujarat,India,2023-05-14,yash303@gmail.com,8557498218
304,Rajeshri Setty,Female,25,Wholesale,Hyderabad,Telangana,India,2018-07-21,rajeshri304@gmail.com,2095935186
305,Lohit Naidu,Male,18,Retail,Bengaluru,Karnataka,India,2022-01-12,lohit305@gmail.com,1181022031
306,Rishi Suri,Male,38,Retail,Chandigarh,Chandigarh,India,2023-01-07,rishi306@gmail.com,0539103717
307,Raksha Bhardwaj,Female,26,Corporate,Mumbai,Maharashtra,India,2025-07-20,raksha307@gmail.com,8014138113
308,Jeet Gola,Male,48,Retail,Pune,Maharashtra,India,2023-04-18,jeet308@gmail.com,1957612286
309,Qushi Murty,Female,55,Retail,Patna,Bihar,India,2023-03-24,qushi309@gmail.com,5665939836
310,Udarsh Ranganathan,Male,20,Corporate,Kochi,Kerala,India,2018-07-19,udarsh310@gmail.com,4908240433
311,Charvi Barad,Female,59,Online,Indore,Madhya Pradesh,India,2022-06-18,charvi311@gmail.com,2245933441
312,Balvan Nair,Male,43,Retail,Kolkata,West Bengal,India,2025-04-16,balvan312@gmail.com,2791940961
313,Sathvik Dara,Male,63,Online,Kolkata,West Bengal,India,2025-12-11,sathvik313@gmail.com,9060480589
314,Faraj Bedi,Male,38,Wholesale,Pune,Maharashtra,India,2024-04-10,faraj314@gmail.com,7998136462
315,Aryan Rastogi,Male,35,Wholesale,Bengaluru,Karnataka,India,2020-10-11,aryan315@gmail.com,6862278376
316,Keya Bora,Female,56,Retail,Ghaziabad,Uttar Pradesh,India,2020-10-23,keya316@gmail.com,5911665535
317,Hamsini Palla,Female,56,Retail,Patna,Bihar,India,2023-10-15,hamsini317@gmail.com,9270335211
318,Maanas Atwal,Male,64,Corporate,Bhopal,Madhya Pradesh,India,2021-06-19,maanas318@gmail.com,4770538338
319,Ekta Badami,Female,32,Retail,Indore,Madhya Pradesh,India,2021-10-01,ekta319@gmail.com,4204394070
320,Darika Bahl,Female,44,Corporate,Ghaziabad,Uttar Pradesh,India,2021-01-12,darika320@gmail.com,3681579812
321,Anusha Kota,Female,38,Wholesale,Kanpur,Uttar Pradesh,India,2026-05-23,anusha321@gmail.com,5762055543
322,Sara Balan,Female,61,Online,Bengaluru,Karnataka,India,2023-04-08,sara322@gmail.com,3256216893
323,Tanay Muni,Male,23,Retail,Pune,Maharashtra,India,2026-04-14,tanay323@gmail.com,7823298324
324,Farhan Nadkarni,Male,69,Retail,Noida,Uttar Pradesh,India,2019-02-14,farhan324@gmail.com,2520566474
325,George Bal,Male,53,Wholesale,Chandigarh,Chandigarh,India,2025-01-11,george325@gmail.com,9993933051
326,Rachit Gour,Male,40,Corporate,Kanpur,Uttar Pradesh,India,2025-10-17,rachit326@gmail.com,7722330604
327,Bhavini Goel,Female,36,Wholesale,Mumbai,Maharashtra,India,2026-06-07,bhavini327@gmail.com,9757366096
328,Yoshita Chopra,Female,54,Retail,Nagpur,Maharashtra,India,2022-05-22,yoshita328@gmail.com,0388608680
329,Max Mangal,Male,32,Corporate,Kolkata,West Bengal,India,2022-06-21,max329@gmail.com,6490827718
330,Shravya Sachdev,Female,41,Retail,Bhopal,Madhya Pradesh,India,2021-04-18,shravya330@gmail.com,0279371452
331,Radhika Chada,Female,32,Corporate,Chandigarh,Chandigarh,India,2023-01-01,radhika331@gmail.com,8926860259
332,Atharv Saini,Male,60,Corporate,Kochi,Kerala,India,2021-03-02,atharv332@gmail.com,7421230940
333,Xiti Khanna,Female,29,Retail,Delhi,Delhi,India,2020-05-22,xiti333@gmail.com,7671990384
334,Hiral Divan,Female,40,Retail,Lucknow,Uttar Pradesh,India,2019-01-06,hiral334@gmail.com,0209945101
335,Gaurang Shah,Male,60,Retail,Chandigarh,Chandigarh,India,2024-12-02,gaurang335@gmail.com,0145561681
336,Laksh Narayan,Male,23,Corporate,Delhi,Delhi,India,2023-01-11,laksh336@gmail.com,8339019817
337,Kai Vora,Male,44,Retail,Ghaziabad,Uttar Pradesh,India,2023-06-09,kai337@gmail.com,2997877293
338,Advik Shroff,Male,37,Corporate,Noida,Uttar Pradesh,India,2023-11-13,advik338@gmail.com,3966055830
339,Mitesh Mital,Male,27,Retail,Mumbai,Maharashtra,India,2022-11-09,mitesh339@gmail.com,0155699023
340,Andrew Deshpande,Male,35,Retail,Pune,Maharashtra,India,2022-08-22,andrew340@gmail.com,7857608495
341,Oni Pandya,Female,56,Retail,Kolkata,West Bengal,India,2019-02-09,oni341@gmail.com,4056829962
342,Anamika Magar,Female,66,Retail,Chennai,Tamil Nadu,India,2022-01-24,anamika342@gmail.com,7357438421
343,Vamakshi Toor,Female,25,Retail,Kanpur,Uttar Pradesh,India,2018-10-04,vamakshi343@gmail.com,8235784521
344,Veda Ram,Female,60,Retail,Patna,Bihar,India,2024-08-13,veda344@gmail.com,0409157018
345,Henry Nagi,Male,56,Retail,Ghaziabad,Uttar Pradesh,India,2020-04-02,henry345@gmail.com,4485714224
346,Harshil Palla,Male,31,Corporate,Jaipur,Rajasthan,India,2023-03-21,harshil346@gmail.com,4249321495
347,Amrita Sinha,Female,38,Retail,Jaipur,Rajasthan,India,2026-03-25,amrita347@gmail.com,1601662997
348,Ira Walla,Female,29,Retail,Kanpur,Uttar Pradesh,India,2019-03-20,ira348@gmail.com,9217174773
349,Qabil Ramanathan,Male,53,Corporate,Patna,Bihar,India,2020-02-08,qabil349@gmail.com,5770171577
350,Yashoda Chauhan,Female,43,Corporate,Pune,Maharashtra,India,2021-12-30,yashoda350@gmail.com,5814876963
351,Wridesh Rajagopalan,Male,19,Retail,Kanpur,Uttar Pradesh,India,2019-02-09,wridesh351@gmail.com,3966958321
352,Nicholas Chatterjee,Male,54,Retail,Lucknow,Uttar Pradesh,India,2025-07-15,nicholas352@gmail.com,2461919657
353,Aachal Din,Female,36,Retail,Kanpur,Uttar Pradesh,India,2024-03-02,aachal353@gmail.com,7846997335
354,Orinder Chakraborty,Male,28,Corporate,Lucknow,Uttar Pradesh,India,2023-07-03,orinder354@gmail.com,9862405800
355,Amruta Keer,Female,23,Retail,Noida,Uttar Pradesh,India,2022-03-21,amruta355@gmail.com,5666683272
356,Sathvik Dube,Male,45,Wholesale,Ahmedabad,Gujarat,India,2020-12-31,sathvik356@gmail.com,2010276212
357,Gautam Sha,Male,37,Corporate,Ghaziabad,Uttar Pradesh,India,2022-11-17,gautam357@gmail.com,8765326909
358,Samesh Peri,Male,67,Retail,Lucknow,Uttar Pradesh,India,2018-10-30,samesh358@gmail.com,9751971284
359,Jason Sodhi,Male,50,Retail,Patna,Bihar,India,2023-11-29,jason359@gmail.com,8949058077
360,Ucchal Pandit,Female,64,Online,Noida,Uttar Pradesh,India,2025-05-02,ucchal360@gmail.com,4209494079
361,Agastya Mangat,Male,24,Retail,Ahmedabad,Gujarat,India,2022-09-02,agastya361@gmail.com,2814429444
362,Faqid Sekhon,Male,56,Retail,Hyderabad,Telangana,India,2021-09-09,faqid362@gmail.com,4372805129
363,Jagat Sarraf,Male,67,Wholesale,Hyderabad,Telangana,India,2024-09-20,jagat363@gmail.com,3950410276
364,Sachi Ramakrishnan,Female,66,Wholesale,Chandigarh,Chandigarh,India,2022-08-01,sachi364@gmail.com,2860476580
365,Madhavi Nayak,Female,27,Retail,Lucknow,Uttar Pradesh,India,2020-11-04,madhavi365@gmail.com,1496739385
366,Aarna Bir,Female,58,Retail,Indore,Madhya Pradesh,India,2018-08-25,aarna366@gmail.com,1817534430
367,Janani Dara,Female,21,Retail,Chandigarh,Chandigarh,India,2024-07-26,janani367@gmail.com,1926921244
368,Tanay Naik,Male,47,Retail,Jaipur,Rajasthan,India,2020-09-25,tanay368@gmail.com,1406650442
369,Ronith Gokhale,Male,36,Retail,Noida,Uttar Pradesh,India,2024-01-14,ronith369@gmail.com,1286391741
370,Udant Bahl,Male,56,Retail,Kochi,Kerala,India,2026-03-04,udant370@gmail.com,2006425690
371,Tamanna Boase,Female,53,Online,Chandigarh,Chandigarh,India,2023-02-21,tamanna371@gmail.com,0671985546
372,Banjeet Sharaf,Male,69,Wholesale,Indore,Madhya Pradesh,India,2025-01-05,banjeet372@gmail.com,3280634615
373,Ekaraj Banik,Male,56,Retail,Lucknow,Uttar Pradesh,India,2020-03-09,ekaraj373@gmail.com,9376184787
374,Om Basak,Male,46,Retail,Mumbai,Maharashtra,India,2021-12-29,om374@gmail.com,3878293102
375,Keya De,Female,50,Wholesale,Pune,Maharashtra,India,2018-09-01,keya375@gmail.com,0417929111
376,Azad Jain,Male,63,Retail,Ahmedabad,Gujarat,India,2022-03-04,azad376@gmail.com,6519825309
377,Mahika Dhaliwal,Female,51,Wholesale,Patna,Bihar,India,2024-12-27,mahika377@gmail.com,2582739021
378,Widisha Buch,Female,36,Retail,Noida,Uttar Pradesh,India,2018-08-07,widisha378@gmail.com,2194672324
379,Harita Barad,Female,21,Corporate,Kochi,Kerala,India,2023-08-14,harita379@gmail.com,7914560833
380,Yashica Kanda,Female,39,Retail,Pune,Maharashtra,India,2022-06-30,yashica380@gmail.com,4031277220
381,Urishilla Krishnamurthy,Female,34,Corporate,Jaipur,Rajasthan,India,2021-05-22,urishilla381@gmail.com,0108220781
382,Shaurya Issac,Male,23,Wholesale,Lucknow,Uttar Pradesh,India,2024-11-25,shaurya382@gmail.com,3153136363
383,Avi Sarin,Male,37,Online,Noida,Uttar Pradesh,India,2019-10-12,avi383@gmail.com,9726527354
384,Bhanumati Mand,Female,56,Corporate,Bengaluru,Karnataka,India,2019-09-16,bhanumati384@gmail.com,7762534929
385,Caleb Sabharwal,Male,53,Retail,Jaipur,Rajasthan,India,2025-11-01,caleb385@gmail.com,3977406335
386,Aahana Sahni,Female,60,Corporate,Bengaluru,Karnataka,India,2018-12-03,aahana386@gmail.com,7806867177
387,Samar Kamdar,Male,50,Retail,Kanpur,Uttar Pradesh,India,2019-09-04,samar387@gmail.com,4310742799
388,Tanmayi Goyal,Female,29,Online,Jaipur,Rajasthan,India,2025-04-07,tanmayi388@gmail.com,7016580464
389,Chaitaly Nayak,Female,30,Retail,Kolkata,West Bengal,India,2024-10-20,chaitaly389@gmail.com,8501657905
390,Harsh Devi,Male,22,Retail,Bengaluru,Karnataka,India,2021-05-24,harsh390@gmail.com,8179335548
391,Quincy Pai,Male,67,Retail,Patna,Bihar,India,2022-05-24,quincy391@gmail.com,8817884795
392,Banjeet Raman,Male,67,Wholesale,Lucknow,Uttar Pradesh,India,2026-03-08,banjeet392@gmail.com,4112412723
393,Ekaja Som,Female,28,Retail,Bengaluru,Karnataka,India,2021-06-30,ekaja393@gmail.com,7043103856
394,Tristan Shankar,Male,20,Retail,Indore,Madhya Pradesh,India,2021-02-17,tristan394@gmail.com,4243754025
395,Luke Gopal,Male,57,Retail,Indore,Madhya Pradesh,India,2020-01-14,luke395@gmail.com,2310592745
396,Nitara Padmanabhan,Female,52,Retail,Ahmedabad,Gujarat,India,2019-10-21,nitara396@gmail.com,7828410672
397,Yashica Narula,Female,41,Wholesale,Chennai,Tamil Nadu,India,2024-01-19,yashica397@gmail.com,7492975170
398,Amaira Ratti,Female,67,Retail,Indore,Madhya Pradesh,India,2023-10-19,amaira398@gmail.com,7515093983
399,Vansha Chahal,Female,51,Retail,Patna,Bihar,India,2022-11-25,vansha399@gmail.com,3759980562
400,Abeer Mane,Male,69,Wholesale,Chennai,Tamil Nadu,India,2021-06-24,abeer400@gmail.com,4781376742
401,Eshana Johal,Female,59,Retail,Mumbai,Maharashtra,India,2021-02-15,eshana401@gmail.com,8519610646
402,Irya Grewal,Female,24,Corporate,Bhopal,Madhya Pradesh,India,2025-08-16,irya402@gmail.com,4870494787
403,Karan Mital,Male,23,Corporate,Jaipur,Rajasthan,India,2023-12-30,karan403@gmail.com,1462730147
404,Urmi Kuruvilla,Female,50,Retail,Indore,Madhya Pradesh,India,2023-11-21,urmi404@gmail.com,1589042902
405,Gautami Bera,Female,32,Corporate,Pune,Maharashtra,India,2020-11-12,gautami405@gmail.com,6504481832
406,Nisha Mitra,Female,44,Retail,Delhi,Delhi,India,2020-11-08,nisha406@gmail.com,1895202845
407,Dalaja Kamdar,Female,42,Online,Ahmedabad,Gujarat,India,2019-11-11,dalaja407@gmail.com,3898881671
408,Priya Muni,Female,19,Retail,Ahmedabad,Gujarat,India,2024-06-04,priya408@gmail.com,2798524013
409,Dev Kadakia,Male,68,Retail,Lucknow,Uttar Pradesh,India,2019-08-27,dev409@gmail.com,6110760310
410,Daniel Kulkarni,Male,48,Wholesale,Jaipur,Rajasthan,India,2018-11-30,daniel410@gmail.com,4011939325
411,Owen Pandey,Male,46,Wholesale,Kolkata,West Bengal,India,2019-11-29,owen411@gmail.com,8911908334
412,Hredhaan Thaman,Male,34,Retail,Delhi,Delhi,India,2025-10-14,hredhaan412@gmail.com,5927125663
413,Naksh Dasgupta,Male,64,Wholesale,Bhopal,Madhya Pradesh,India,2022-07-05,naksh413@gmail.com,8275480157
414,Nimrat Sawhney,Female,67,Retail,Nagpur,Maharashtra,India,2020-06-19,nimrat414@gmail.com,4631752071
415,Dipta Dhar,Female,21,Retail,Nagpur,Maharashtra,India,2021-11-26,dipta415@gmail.com,9121535396
416,Maya Mahajan,Female,25,Corporate,Pune,Maharashtra,India,2024-12-23,maya416@gmail.com,5796784271
417,Kala Desai,Female,52,Retail,Kochi,Kerala,India,2018-10-19,kala417@gmail.com,0170269524
418,Yatin Shukla,Male,36,Retail,Bengaluru,Karnataka,India,2020-04-06,yatin418@gmail.com,7784858800
419,Nisha Puri,Female,54,Retail,Ahmedabad,Gujarat,India,2022-04-23,nisha419@gmail.com,0028427624
420,Wahab Soni,Male,41,Retail,Patna,Bihar,India,2023-04-30,wahab420@gmail.com,8064796954
421,Devansh Peri,Male,48,Retail,Ghaziabad,Uttar Pradesh,India,2021-07-06,devansh421@gmail.com,5616556503
422,Bhavini Mody,Female,34,Corporate,Noida,Uttar Pradesh,India,2019-07-09,bhavini422@gmail.com,2085076986
423,Nitara Purohit,Female,40,Retail,Pune,Maharashtra,India,2023-05-26,nitara423@gmail.com,5917135785
424,Tejas Jaggi,Male,65,Corporate,Chandigarh,Chandigarh,India,2022-10-09,tejas424@gmail.com,8344049639
425,Laban Bhavsar,Male,40,Retail,Mumbai,Maharashtra,India,2023-05-13,laban425@gmail.com,6351484685
426,Utkarsh Gole,Male,62,Retail,Indore,Madhya Pradesh,India,2026-01-14,utkarsh426@gmail.com,8297374896
427,Qabil Shere,Male,22,Corporate,Bengaluru,Karnataka,India,2019-10-21,qabil427@gmail.com,2466513644
428,Tanmayi Khare,Female,36,Retail,Mumbai,Maharashtra,India,2019-07-06,tanmayi428@gmail.com,3034778660
429,Akshay Kuruvilla,Male,38,Online,Mumbai,Maharashtra,India,2025-04-06,akshay429@gmail.com,8207001594
430,Sneha Dey,Female,48,Retail,Bhopal,Madhya Pradesh,India,2020-07-21,sneha430@gmail.com,9818984713
431,Robert Keer,Male,40,Corporate,Jaipur,Rajasthan,India,2026-07-03,robert431@gmail.com,3212347649
432,Daksh Nadig,Male,35,Retail,Lucknow,Uttar Pradesh,India,2023-03-10,daksh432@gmail.com,7342575409
433,Sanaya More,Female,43,Corporate,Kanpur,Uttar Pradesh,India,2023-12-25,sanaya433@gmail.com,1837606441
434,Urvashi Nadig,Female,29,Retail,Lucknow,Uttar Pradesh,India,2026-01-10,urvashi434@gmail.com,0417765612
435,Ucchal Narain,Female,69,Retail,Noida,Uttar Pradesh,India,2022-05-27,ucchal435@gmail.com,0272063459
436,Dhruv Roy,Male,23,Retail,Kanpur,Uttar Pradesh,India,2025-04-15,dhruv436@gmail.com,7724295431
437,Ranbir Kapur,Male,36,Retail,Bhopal,Madhya Pradesh,India,2018-09-21,ranbir437@gmail.com,8931734206
438,Falan Chakraborty,Male,60,Retail,Lucknow,Uttar Pradesh,India,2021-09-04,falan438@gmail.com,9108677133
439,Sai De,Female,63,Retail,Kochi,Kerala,India,2022-03-20,sai439@gmail.com,9343626204
440,Kritika Pingle,Female,46,Retail,Noida,Uttar Pradesh,India,2023-07-04,kritika440@gmail.com,1072563669
441,Ati Natarajan,Female,45,Retail,Kochi,Kerala,India,2026-06-19,ati441@gmail.com,7599004896
442,Ansh Gola,Male,60,Wholesale,Pune,Maharashtra,India,2020-10-04,ansh442@gmail.com,8757215862
443,Eesha Tata,Female,69,Corporate,Patna,Bihar,India,2025-12-17,eesha443@gmail.com,5644948562
444,Avi Gulati,Male,27,Corporate,Delhi,Delhi,India,2019-10-23,avi444@gmail.com,3207427617
445,Vasudha Tailor,Female,26,Retail,Mumbai,Maharashtra,India,2019-07-03,vasudha445@gmail.com,1513422849
446,Zansi Gole,Female,42,Online,Noida,Uttar Pradesh,India,2022-02-01,zansi446@gmail.com,3715041659
447,Banjeet Sharma,Male,27,Wholesale,Kochi,Kerala,India,2025-08-11,banjeet447@gmail.com,7490509759
